key_system,key_component,Component
3131-CV-306|01,3131-CV-306|01-03,Botonera de campo
3131-CV-306|01,3131-CV-306|01-04,Panel de control y caja de conexiones
3131-CV-306|01,3131-CV-306|01-05,Panel de control
3131-CV-306|01,3131-CV-306|01-06,Cajas de conexiones
3131-CV-306|01,3131-CV-306|01-07,Acople de alta
3131-CV-306|01,3131-CV-306|01-08,Acople de baja
3131-CV-306|01,3131-CV-306|01-09,Reductor de velocidad
3131-CV-306|01,3131-CV-306|01-10,Sistema de enfriamiento
3131-CV-306|02,3131-CV-306|02-01,Faja transportadora
3131-CV-306|02,3131-CV-306|02-02,Polea cabeza
3131-CV-306|02,3131-CV-306|02-03,Polea cola
3131-CV-306|02,3131-CV-306|02-04,Polea deflectora
3131-CV-306|02,3131-CV-306|02-05,Polea tensora
3131-CV-306|03,3131-CV-306|03-01,Polines de impacto
3131-CV-306|03,3131-CV-306|03-02,Polines de carga
3131-CV-306|03,3131-CV-306|03-03,Polines de retorno en V
3131-CV-306|03,3131-CV-306|03-04,Polines de retorno plano
3131-CV-306|04,3131-CV-306|04-01,Instrumentos
3131-CV-306|04,3131-CV-306|04-02,Transmisores
3131-CV-306|05,3131-CV-306|05-01,Contrapeso
3131-CV-306|05,3131-CV-306|05-02,Raspador primario
3131-CV-306|05,3131-CV-306|05-03,Raspador secundario
3131-CV-306|05,3131-CV-306|05-04,Raspador en V
3131-CV-306|05,3131-CV-306|05-05,Iluminación
3131-CV-307|01,3131-CV-307|01-01,Motor eléctrico
3131-CV-307|01,3131-CV-307|01-02,Variador de velocidad
3131-CV-307|01,3131-CV-307|01-03,Botonera de campo
3131-CV-307|01,3131-CV-307|01-04,Panel de control y caja de conexiones
3131-CV-307|01,3131-CV-307|01-05,Panel de control
3131-CV-307|01,3131-CV-307|01-06,Cajas de conexiones
3131-CV-307|01,3131-CV-307|01-07,Acople de alta
3131-CV-307|01,3131-CV-307|01-08,Acople de baja
3131-CV-307|01,3131-CV-307|01-09,Reductor de velocidad
3131-CV-307|02,3131-CV-307|02-01,Faja transportadora
3131-CV-307|02,3131-CV-307|02-02,Polea cabeza
3131-CV-307|02,3131-CV-307|02-03,Polea cola
3131-CV-307|03,3131-CV-307|03-01,Polines de impacto
3131-CV-307|03,3131-CV-307|03-02,Polines de carga
3131-CV-307|03,3131-CV-307|03-03,Polines de retorno en V
3131-CV-307|03,3131-CV-307|03-04,Polines de retorno plano
3131-CV-307|04,3131-CV-307|04-01,Instrumentos
3131-CV-307|04,3131-CV-307|04-02,Transmisores
3131-CV-307|05,3131-CV-307|05-01,Raspador primario
3131-CV-307|05,3131-CV-307|05-02,Raspador secundario
3131-CV-307|05,3131-CV-307|05-03,Raspador en V
3131-CV-307|05,3131-CV-307|05-04,Iluminación
3133-CV-308|01,3133-CV-308|01-01,Motor eléctrico
3133-CV-308|01,3133-CV-308|01-02,Variador de velocidad
3133-CV-308|01,3133-CV-308|01-03,Botonera de campo
3133-CV-308|01,3133-CV-308|01-04,Panel de control y caja de conexiones
3133-CV-308|01,3133-CV-308|01-05,Panel de control
3133-CV-308|01,3133-CV-308|01-06,Cajas de conexiones
3133-CV-308|01,3133-CV-308|01-07,Acople de alta
3133-CV-308|01,3133-CV-308|01-08,Acople de baja
3133-CV-308|01,3133-CV-308|01-09,Acople de alta
3133-CV-308|01,3133-CV-308|01-10,Acople de baja
3133-CV-308|01,3133-CV-308|01-11,Reductor de velocidad
3133-CV-308|01,3133-CV-308|01-12,Sistema de enfriamiento
3133-CV-308|02,3133-CV-308|02-01,Faja transportadora
3133-CV-308|02,3133-CV-308|02-02,Polea cabeza
3133-CV-308|02,3133-CV-308|02-03,Polea cola
3133-CV-308|02,3133-CV-308|02-04,Polea deflectora
3133-CV-308|02,3133-CV-308|02-05,Polea tensora
3133-CV-308|03,3133-CV-308|03-01,Polines de impacto
3133-CV-308|03,3133-CV-308|03-02,Polines de carga
3133-CV-308|03,3133-CV-308|03-03,Polines de retorno en V
3133-CV-308|03,3133-CV-308|03-04,Polines de retorno plano
3133-CV-308|04,3133-CV-308|04-01,Instrumentos
3133-CV-308|04,3133-CV-308|04-02,Transmisores
3133-CV-308|05,3133-CV-308|05-01,Contrapeso
3133-CV-308|05,3133-CV-308|05-02,Raspador primario
3133-CV-308|05,3133-CV-308|05-03,Raspador secundario
3133-CV-308|05,3133-CV-308|05-04,Raspador en V
3133-CV-308|05,3133-CV-308|05-05,Iluminación
3141-CV-309|01,3141-CV-309|01-01,Motor eléctrico
3141-CV-309|01,3141-CV-309|01-02,Variador de velocidad
3141-CV-309|01,3141-CV-309|01-03,Botonera de campo
3141-CV-309|01,3141-CV-309|01-04,Panel de control y caja de conexiones
3141-CV-309|01,3141-CV-309|01-05,Panel de control
3141-CV-309|01,3141-CV-309|01-06,Cajas de conexiones
3141-CV-309|01,3141-CV-309|01-07,Acople de alta
3141-CV-309|01,3141-CV-309|01-08,Acople de baja
3141-CV-309|01,3141-CV-309|01-09,Reductor de velocidad
3141-CV-309|01,3141-CV-309|01-10,Sistema de enfriamiento
3141-CV-309|02,3141-CV-309|02-01,Faja transportadora
3141-CV-309|02,3141-CV-309|02-02,Polea cabeza
3141-CV-309|02,3141-CV-309|02-03,Polea cola
3141-CV-309|03,3141-CV-309|03-01,Polines de impacto
3141-CV-309|03,3141-CV-309|03-02,Polines de carga
