Asset tag,Name,Cod sap,WBS_1_EN,WBS_1_ES,WBS_2_EN,WBS_2_ES,WBS_3_EN,WBS_3_ES,WBS_4_EN,WBS_4_ES,Responsable,Hour day,Criticidad,Criticidad Name
4561-PU-40869,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,10016803,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-PU-40870,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,10016804,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-PU-40875,BOMBA ZENIT-ATEX DR STEEL 75 T6 11M3/H,10016805,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-PU-40876,BOMBA ZENIT-ATEX DR STEEL 75 T6 11M3/H,10016806,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-PU-40877,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,10016807,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-PU-40878,BOMBA ZENIT-ATEX BLUEPRO 20M3/H,10016808,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-PU-40882,BOMBA DOSIFICADORA,10016810,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-PU-40884,BOMBA NEUMATICA SANDPIPER,10016812,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-407,TANQUE PROMET 25M3,10016825,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,0,No Critico
4561-TK-40881,TANQUE ETERNIT,10016809,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40888,TANQUE,10016814,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40889,TANQUE,10016815,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40890,TANQUE ETERNIT,10016816,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40891,TANQUE,10016817,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40892,TANQUE HYRCO 13.1M3,10016818,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40893,TANQUE HYRCO 13.1M3,10016819,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40894,TANQUE,10016820,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40895,TANQUE,10016821,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40896,TANQUE HYRCO 7.95M3,10016822,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40897,TANQUE HYRCO 7.95M3,10016823,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
4561-TK-40900,TANQUE,10016824,ON-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURAS E INSTALACIONES EN SITIO,ON-SITE PERMANENT ACCOMODATION CAMP,CAMPAMENTO PERMANENTE EN SITIO,SEWERAGE TREATMENT AND DISPOSAL (ACCOMMODATION SITE),TRATAMIENTO Y DISPOSICIÓN DE AGUAS RESIDUALES (ÁREA DE CAMPAMENTO),Sewerage Treatment and Disposal,Tratamiento y Disposición de Aguas Residuales,Johan&Jorge,24,1,Bajo
5111-PU-501,BOMBA GABBIONETA AHP-DS 275/200 314M3/H,10016863,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,SEA WATER SUPPLY,SUMINISTRO DE AGUA DE MAR,SEA WATER PUMP STATION,ESTACIÓN DE BOMBEO DE AGUA DE MAR,Sea Water Pump Station,Estación de Bombeo de Agua de Mar,John&Juan,24,3,Alto
5111-PU-502,BOMBA GABBIONETA AHP-DS 275/200 314M3/H,10016864,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,SEA WATER SUPPLY,SUMINISTRO DE AGUA DE MAR,SEA WATER PUMP STATION,ESTACIÓN DE BOMBEO DE AGUA DE MAR,Sea Water Pump Station,Estación de Bombeo de Agua de Mar,John&Juan,24,3,Alto
5111-PU-503,BOMBA GABBIONETA AHP-DS 275/200 314M3/H,10016865,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,SEA WATER SUPPLY,SUMINISTRO DE AGUA DE MAR,SEA WATER PUMP STATION,ESTACIÓN DE BOMBEO DE AGUA DE MAR,Sea Water Pump Station,Estación de Bombeo de Agua de Mar,John&Juan,24,3,Alto
5111-PU-521,BOMBA DOSIFICADORA DE ANTICORROSIVO DE AGUA DE MAR,#N/A,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,SEA WATER SUPPLY,SUMINISTRO DE AGUA DE MAR,SEA WATER PUMP STATION,ESTACIÓN DE BOMBEO DE AGUA DE MAR,Sea Water Pump Station,Estación de Bombeo de Agua de Mar,John&Juan,24,3,Alto
5111-PU-522,BOMBA DOSIFICADORA DE ANTICORROSIVO DE AGUA DE MAR (STAND BY),#N/A,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,SEA WATER SUPPLY,SUMINISTRO DE AGUA DE MAR,SEA WATER PUMP STATION,ESTACIÓN DE BOMBEO DE AGUA DE MAR,Sea Water Pump Station,Estación de Bombeo de Agua de Mar,John&Juan,24,3,Alto
5111-TK-510,"TANQUE DE ALMACENAMIENTO DE ANTICORROSIVO
DE AGUA DE MAR",#N/A,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,SEA WATER SUPPLY,SUMINISTRO DE AGUA DE MAR,SEA WATER PUMP STATION,ESTACIÓN DE BOMBEO DE AGUA DE MAR,Sea Water Pump Station,Estación de Bombeo de Agua de Mar,John&Juan,24,0,No Critico
5121-XM-521,TRAMPA PIG TD WILLIAMSON D2000 20X16PULG,10016866,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,SEA WATER SUPPLY,SUMINISTRO DE AGUA DE MAR,SEA WATER PIPELINE,LÍNEA DE TUBERÍA DE AGUA DE MAR,Sea Water Pipeline,Línea de Tubería de Agua de Mar,John&Juan,24,1,Bajo
5121-XM-522,TRAMPA PIG TD WILLIAMSON D2000 24X18PULG,10016867,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,SEA WATER SUPPLY,SUMINISTRO DE AGUA DE MAR,SEA WATER PIPELINE,LÍNEA DE TUBERÍA DE AGUA DE MAR,Sea Water Pipeline,Línea de Tubería de Agua de Mar,John&Juan,24,1,Bajo
5551-CP-506,COMPRESOR KAESER SFC160 175PSIG,10016564,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SULPHURIC ACID SYSTEM,SISTEMA DE ÁCIDO SULFÚRICO,Acid Hose & Hose Reel,Manguera de Ácido y Riel para Manguera,John&Juan,24,4,Critico
5551-XM-511,CARRETE MANGUERA REMAZEL TBC Ã˜7000MM,10016571,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SULPHURIC ACID SYSTEM,SISTEMA DE ÁCIDO SULFÚRICO,Acid Hose & Hose Reel,Manguera de Ácido y Riel para Manguera,John&Juan,24,3,Alto
5552-PU-518,BOMBA CENT GOULDS IC42 SIZE 150-125-315,10016566,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SULPHURIC ACID SYSTEM,SISTEMA DE ÁCIDO SULFÚRICO,Pumping & Fixed Piping,Bombeo y Tubería Fija,John&Juan,24,2,Medio
5552-PU-519,BOMBA CENT GOULDS IC42 SIZE 150-125-315,10016565,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SULPHURIC ACID SYSTEM,SISTEMA DE ÁCIDO SULFÚRICO,Pumping & Fixed Piping,Bombeo y Tubería Fija,John&Juan,24,2,Medio
5561-FL-505,"FILTRO AMIAD 5X(4X4"") 100 MICRAS",10016860,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SEA WATER INTAKE,TOMA DE AGUA DE MAR,Sea Water Intake (inc. Seawater Pumps),Toma de Agua de Mar (incluye Bombas de Agua de Mar),John&Juan,24,2,Medio
5561-PU-504,BOMBA MULT FLOWSERVE 23EKL-2 5965.9GPM,10016858,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SEA WATER INTAKE,TOMA DE AGUA DE MAR,Sea Water Intake (inc. Seawater Pumps),Toma de Agua de Mar (incluye Bombas de Agua de Mar),John&Juan,24,3,Alto
5561-PU-505,BOMBA MULT FLOWSERVE 23EKL-2 5965.9GPM,10016859,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SEA WATER INTAKE,TOMA DE AGUA DE MAR,Sea Water Intake (inc. Seawater Pumps),Toma de Agua de Mar (incluye Bombas de Agua de Mar),John&Juan,24,3,Alto
5561-PU-527,,#N/A,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SEA WATER INTAKE,TOMA DE AGUA DE MAR,Sea Water Intake (inc. Seawater Pumps),Toma de Agua de Mar (incluye Bombas de Agua de Mar),John&Juan,24,#N/A,#N/A
5561-PU-528,,#N/A,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SEA WATER INTAKE,TOMA DE AGUA DE MAR,Sea Water Intake (inc. Seawater Pumps),Toma de Agua de Mar (incluye Bombas de Agua de Mar),John&Juan,24,#N/A,#N/A
5561-PU-529,,#N/A,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SEA WATER INTAKE,TOMA DE AGUA DE MAR,Sea Water Intake (inc. Seawater Pumps),Toma de Agua de Mar (incluye Bombas de Agua de Mar),John&Juan,24,#N/A,#N/A
5561-TK-513,,#N/A,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SEA WATER INTAKE,TOMA DE AGUA DE MAR,Sea Water Intake (inc. Seawater Pumps),Toma de Agua de Mar (incluye Bombas de Agua de Mar),John&Juan,24,#N/A,#N/A
5562-TK-501,TANQUE A36 CEMPROTEC D8.6M V235M3,10016862,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,OFFSHORE ACID PORT,PUERTO MARÍTIMO DE ÁCIDO,SEA WATER INTAKE,TOMA DE AGUA DE MAR,Intermediate Tank ,Tanque Intermedio,John&Juan,24,1,Bajo
5611-PU-510,BOMBA CENT GOULDS 3171 S SIZE 1.5X2-8,10016570,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Containment Berm & Access,Berma de Contención y Acceso,John&Juan,24,1,Bajo
5611-TK-502,TANQUE A36 CEMPROTEC D28M V5400M3,10016567,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Containment Berm & Access,Berma de Contención y Acceso,John&Juan,24,1,Bajo
5611-TK-503,TANQUE A36 CEMPROTEC D28M V5400M3,10016568,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Containment Berm & Access,Berma de Contención y Acceso,John&Juan,24,1,Bajo
5611-TK-504,TANQUE A36 CEMPROTEC D28M V5400M3,10016569,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Containment Berm & Access,Berma de Contención y Acceso,John&Juan,24,1,Bajo
5612-PU-506,BOMBA CENTRIFUGA SULZER A21-80 100M3/H,10016853,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Acid Transfer Station,Estación de Transferencia de Ácido,John&Juan,24,2,Medio
5612-PU-507,BOMBA CENTRIFUGA SULZER A21-80 100M3/H,10016854,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Acid Transfer Station,Estación de Transferencia de Ácido,John&Juan,24,2,Medio
5612-PU-508,BOMBA CENTRIFUGA SULZER A21-80 100M3/H,10016855,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Acid Transfer Station,Estación de Transferencia de Ácido,John&Juan,24,2,Medio
5612-XM-509,BRAZO DESCARGA EMCO WHEATON E2025 4PLG,10016856,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Acid Transfer Station,Estación de Transferencia de Ácido,John&Juan,24,2,Medio
5612-XM-510,BRAZO DESCARGA EMCO WHEATON E2025 4PLG,10016857,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,ONSHORE ACID PORT,PUERTO DE ÁCIDO DEL MUELLE,SULPHURIC ACID STORAGE,ALMACENAMIENTO DE ÁCIDO SULFÚRICO,Acid Transfer Station,Estación de Transferencia de Ácido,John&Juan,24,2,Medio
5721-PU-517,"BOMBA CENT RUHRPUMPEN CPO SIZE 1,5X1,6",10016872,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,PORT INFRASTRUCTURE - UTILITIES & FACILITIES,INFRAESTRUCTURA DE PUERTO - SERVICIOS BÁSICOS E INSTALACIONES,ACID PORT GENERAL UTILITIES,SERVICIOS BÁSICOS GENERALES DEL PUERTO DE ÁCIDO,Water services,Servicios de Agua,John&Juan,24,1,Bajo
5722-CP-501,COMPRES INGERSOLL-RAND R5.5I-125 27.5CFM,10016870,OFF-SITE INFRASTRUCTURE UTILITIES AND FACILITIES,SERVICIOS BÁSICOS PARA INFRAESTRUCTURA E INSTALACIONES FUERA DEL SITIO,PORT INFRASTRUCTURE - UTILITIES & FACILITIES,INFRAESTRUCTURA DE PUERTO - SERVICIOS BÁSICOS E INSTALACIONES,ACID PORT GENERAL UTILITIES,SERVICIOS BÁSICOS GENERALES DEL PUERTO DE ÁCIDO,Air services,Servicios de Aire,John&Juan,24,4,Critico
